part_query,color,x,y,z,rx,ry,rz
3005,blue,0,0,0,0,0,0
3005,blue,0,0,24,0,0,0
3005,blue,0,0,48,0,0,0
3005,blue,0,0,72,0,0,0
3005,blue,0,0,96,0,0,0
